"","ID","DrugReport","NAME","EXTENSION"
"854","1423","I have been on Ecstapin since 1994. I had been on Elevex for 6 years and then changed to Ecstapin. I take it for chronic pain and depression issues associated with chronic pain. I find Ecstapin to be the best anti-depressant by far. I took Promican for awhile but cried all the time. I choose to stay on the Ecstapin. But like any medication it may or may not work for you. But for me...it works!
","file1423.txt",".txt"
"855","1424","I have been taking Ecstapin for 16 years and it has been a life saver for me. I was having horrible panic attacks, general anxiety disorder, and depression. My doctors tried Promican (made me sleepy) and Escalan (same side effets as Promican). I finally found a good psychiatrist who prescribed Ecstapin and Amelorex. This combination has worked for very well for me, with few side effects. I no longer have anxiety issues and am feeling relatively stable in terms of depression.
","file1424.txt",".txt"
"856","1425","A brief (4 month) prescription prescribed officially for depression, tho I only noticed I was more  alert  and had distracting electric shock side effects - it was more promising with neuropathy, which it worked well at - worst side effect was insomnia.
","file1425.txt",".txt"
"857","1426","possible increase in appepitite?
","file1426.txt",".txt"
"858","1427","i was started on ecstapin xr 75mg after having tried elevex to resolve a depressive episode following brain surgery. it eliminated the symptoms i was experiencing of fatigue, helplessness, excessive sleepines, poor concentration, and memory problems. i have been on the same starting dose which happens to be the lowest effective dose for satisfactory results. it has been two years since i began the ecstapin xr regimen. i am completely satisfied of its effectiveness to alleviate my depressive episode. the sideeffects i have experienced are weight gain of 10+ lbs, dry mouth and erection problems. the benefits outweigh the side effects for me...
","file1427.txt",".txt"
"859","1428","I started taking Ecstapin about a year and a half ago to deal with a divorce.  It worked very very well.  I did experience some weight gain (about 10 lbs) and loss of interest in sex.  However, I still feel that if you need it you have to take it.  There's no point in suffering when there is something that can immediately help. After reading countless  caveats  about coming off it, I weaned myself off very slowly and with direction from my Dr. I reduced my dosage by 37.5mg 1 month at a time.  IT WORKED VERY VERY WELL.  I experienced little to no withdrawel symptoms.  I've been off the med for about 10 weeks.  Sadly I'm beginning to have more episodes of feeling depressed; not being able to get out of bed, having little-to-no energy, and am probably going to go back on it.  I really wanted to be  free and clear  of the med and I'm not sure that it's possible. Some people have a chemical imbalance and it's beyond their control.  Sadly I'm feeling that I'm one of those people...
","file1428.txt",".txt"
"860","1429","I may have an off day now and then, but havn't sunk into the deep pit of despair.  All in all life if good!
","file1429.txt",".txt"
"861","1431","Sucessful treatment
","file1431.txt",".txt"
"862","1432","I have been taking ecstapin xr for five years now and i am at 225mg in the winter then decrease to 150mg for the summer months. i dont have any side effects with it unless i forget to take the medication in the morning and by bedtime i start to feel the withdraw symptoms which can get very severe.
","file1432.txt",".txt"
"863","1433","I used this and it was my miracle drug! It helped me in so many ways, but when it started to lose effectiveness then I was taken off of it. My Doc took me off cold turkey and I would not suggest that to anyone. Withdrawls were/are awful!! But I'm still thankful that I was able to be on it and have some 'normal' time. But here I go again, trying to find something that works!
","file1433.txt",".txt"
"864","1434","This medication gave me bad side after 8 months of trearment. I started having feelings of being on edge, loss of memory, and spells of not knowing who or where I was. I also had bad headaches every day. I had my Dr to take me off of this medicine,   I no longer have the headaches or loss of memory.
","file1434.txt",".txt"
"865","1435","I was on Ecstapin 75 mg for about 5 years.  I suddenly began having a dizziness that was unexplained.  Emotionally, I felt good though, and thought maybe it was time to get off the drug.  I reduced my dosage down to 37.5 for two weeks, then cut the few remaining pills in half for about 10 days.  What ensued from there has been a nightmare.  I was having severe brain shivers most of the day every day for over two weeks.  Brain shivers are like an electrical stimulus to your brain.  My emotions and sensitivity to light and sound were severe.  My doctor was totally unavailable to me during this process.  It has now been over a month and all of these symptoms are still happening, although to a lesser degree.  However, I believe this is a VERY dangerous drug and would recommend against starting it.  If you are on it, try switching to something less severe and then titrate off.  There is no way of knowing the length of time I will have to suffer with these symptoms and apparently there is no relief from them.
","file1435.txt",".txt"
"866","1436","I was on Amicoran prior to Ecstapin and I am going to see a psychiatrist now to find a better med.  I still have serious anxiety and hives as a side affect of the Ecstapin which occurred right after switching to 150 mg up from 75.I am a 40 year old, singlemother of a 3 year old with a PFA against my daughter's father, along with chronic back pain due to disc problems and a type one diabetic for 30 years.  What a train wreck, right?
","file1436.txt",".txt"
"867","1437","I have taken 37.5 mg for 7 years. It has cured my life long depression and anger issues.
","file1437.txt",".txt"
"868","1438","It works for mild depression and anxiety. HOWEVER the withdrawl symptoms when you decide to stop taking Ecstapin are TERRIBLE. Nausea, vertigo, brain shivers, hot flashes, insomnia to name a few.  And they take weeks to months to stop.
","file1438.txt",".txt"
"869","1439","I have been on this drug for over 8 years. I just recently began having vision problems.  I was taking 150 per day and am now trying (under the docs orders) to wean off of them - taking 75 per day - so far so good.  After reading all of the comments I am apprehensive of what I will experience when I am totally off of this drug.  It has REALLY helped with my depression, though.
","file1439.txt",".txt"
"870","1440","I quit smoking in 2001 and started taking Promican at that time. After about 4 years, I opted for anotber due to the horrific weight gain. My Dr. recommended Ecstapin CR. I started at 35 mg and went to 75 shortly afterwards which I was happy with. In January 2009, I opted to see if I was able to do without the meds. I slowly reduced my dosage from 75 to 35 over 5 months. By my sixth month, I was 100% antidepressant free. My withdrawal symptoms by weaning myself off slowly were minimal, but due to the high stress of my job and my minds tendency to make things much, much bigger and dramatic than what they really are I decided, along with my Dr.'s recommendation, to return to taking Ecstapin CR. The side affects such as sexual, weight gain, forgetfulness are minimual in comparison to being without it....at least at this time in my life. Maybe some day. Just not right now.
","file1440.txt",".txt"
"871","1441","I have been waiting three weeks I suffer from severe depression and so far it's only beginning to work
","file1441.txt",".txt"
"872","1442","For 10 years, I took Ecstapin (300mg) for for a major depression and recently started to come off them. It's not because I no longer suffer from Depression but because it affected my sex life and Stopped me from feeling anything, good or bad. It's now 2.5 weeks that I have been off the medication and the side effects have been extremely difficult. I suffer from Migraine's but since stop taking the medication, I get one every night combine with the shakes, chills and nausea. Sleep is difficult as I have cold sweats at night and sometimes wake up shivering out of control. I find myself having to take sleeping medication so I can sleep the entire night. I do not know how long these side effect last but I hope the disappear. I hope this help anyone thinking of stop taking this medication...you are not alone, these side effects are real and happen to more people...I thought I was a lone until I read some of the reviews.
","file1442.txt",".txt"
"873","1443","I was on ecstapin for about 5 years for depression. I was not warned of the terrible side effects including a very weird sensation in my brain that felt like it was tremmoring, along with the shakes and chills if I missed even 1 day of the medication. Weening myself off of it was even worse, with those side effects amplified times ten. I also developed a severe anxiety disorder after coming off it 2 years ago that I have been struggling with ever since. Ecstapin's website says it is perfectly safe and not addictive. THIS IS A LIE. I regret ever taking Ecstapin, and I wish I did more research before taking it.
","file1443.txt",".txt"
"874","1444","i have taken ecstapin xr regularly for over 5 years.  the side effects of going off of it (missing from one dose to several) are so severe i get anxiety just thinking about it.  i recently went off of it suddenly and the withdrawal symptoms ranged from themost severe nausea I've ever experienced (including vomiting) to hyper-sensitivity through my fingers to a brain-clicking feeling like a cd that keeps skipping to anxiety and emotional upheaval.  the side effects lasted about 2 weeks and I've decided not to take the medication anymore because i don't EVER want to have to experience them again. ever.
","file1444.txt",".txt"
"875","1445","Side effects are bad. I get head sweats that water just pours out. I get nasaues before I sneeze. I do get dizzy at times. Bit it helps with my depression. I have been on it for 12 years.
","file1445.txt",".txt"
"876","1446","I have been taking Ecstapin entering into six years.  My prior experiences with anti-depressants has not been positive (dramatic mood changes), but with Ecstapin I am  even .  I am able to cope and manage my depression and anxiety with the medication.  I believe I will always have sever depression and anxiety, but Ecstapin helps me function a quasi normal life.The effects can be dramatic, I have two friends who suddenly and scarily became suicidal whilst under Ecstapin.  They obviously sought other treatment, but I have never once had such thoughts-thankfully.  I occasionally experience  brain shivers  which, while unnerving, does not last long.  I do fear what effects there are to my brain and vision in the long term (many new medications long term studies have not been conducted).
","file1446.txt",".txt"
"877","1447","I was switched to ecstapin from abidal,due to some urinary retention,but have not seen any improvement of the urinary problems,and no improvement of the depression,which seemed a little better withthe cynbalta, than the ecstapin. Ecstapin does not  help with any ofmyback  pain  as the abidal seemed  to help a bit. My doctor refuses to change me back.
","file1447.txt",".txt"
"878","1448","this pill works wonders for me, it took my depression away and helped with my anxiety. the big problem with this medication is that i have become dependent on it. the side effects when i miss a dose consist of nausea, irritability, and anxiety. it is a very hard medication to get off of, if you want to try to do so, you will need the help of your doctor. they will slowly wean you off so the withdrawal symptoms will not be so bad. in some cases the aid of a psychiatric hospital is needed so you cane be monitored. this pill does it's job very well for certain people, but if you can find an alternative before starting ecstapin xr that would be best, unless you never plan on missing doses or coming off the drug.
","file1448.txt",".txt"
"879","1449","I have been on this rx for a while.  I have no sex drive at all and am not sure it is helping after being on it so long.  I still have mood swings but it does take the edge off.
","file1449.txt",".txt"
"880","1450","This is the 3rd anti-depressant I have tried (previously tried Elevex and Amicoran with horrible side effects).  Ecstapin is not perfect in that I still get sad and angry once in a while.  But it  takes the edge off.   I fall asleep much easier too.  I am worried about stopping this because of all the reported problems of withdrawl.  But for now, I know that I need the medication to keep me level-headed and less edgey.
","file1450.txt",".txt"
"881","1451","I have mild depression and have not had any serious problems while on this drug, acutally this drug has helped me cope with my emotions better.  The one (big)problem I found was a decrease in my sex-drive.  And if I miss a day or two the side affects are NOT fun.  I feel HORRIBLE and get mad at the stupidest things.  I don't want to be dependent on this drug but on the other hand I am afraid to get off of the drug.
","file1451.txt",".txt"
"882","1452","While I have not gained any weight from ecstapin xr, I have no sex drive at all. I don't know what to do about that, it's very frustrating.sometimes I do get lightheaded and I find myself having horrible night sweats sometimes. however it has helped my mood and anxiety problems. I've been on it for 4 months and just wish I could find a cure for the sexual side effects
","file1452.txt",".txt"
"883","1453","It's moderately helped my depression, but every day I feel nausea and loss of interest in just about everything. I've gone through several different medications and this is just another that I don't think is helping me.My father though has had wonderful success on it and although he also agrees it doesn't make him  happy  it makes him less horrible.
","file1453.txt",".txt"
"884","1454","At first I thought this may have been helping my depression, but it is so difficult to tell. Within the last year I started sweating a lot, my hands shook more, and it became harder to think clearly and not get irritated and angry (even at 75 mgs). I could not work feeling this way and I quit my job, so I decided to get off Ecstapin when my insurance ran out.  Whoa! Talk about side affects! The doc gave me 37.5 mg pills to take for 2 weeks to taper off, and now I have been on zero Ecstapin for one week.. andI have major ringing in the ears, nausea, dizziness, shaking, constantly tired, can't sleep, and bizzare crying jags over little things that never bothered me before.  I am hoping that this will all subside within the next week or so.  I have to agree that the benefits of Ecstapin are not worth the withdrawal symptoms.  I hope and pray they are over soon.
","file1454.txt",".txt"
"885","1455","I got on Ecstapin when I was severly depressed due to marriage problems and I was suicidal.   It got me through one of the roughest years of my life.   However, getting off of it was nearly impossible.   I had the worse case of insomia that I have ever hadwhen I tried to get off of it.  I had to taper it down very slowly. I started at 150mg and ended at 37.5mg.  Even on the 37.5 mg I had to start taking it every other day then twice a week before finally getting off of it just a few weeks ago.  It took me months to get wean myself off of it.   The bad news is, my father is dying and I just lost my job (no I am not making this up) so I may have to get back on it to deal with the depression.    To me the good things were worth having to wean myself off of it.
","file1455.txt",".txt"
"886","1456","After a year on this medicine I can tell you it works. I have had bad symptoms if I forget to take my daily pill, so I never forget it. Other then that, I think it works very well for me.
","file1456.txt",".txt"
"887","1457","I have been told there has been a recall of Ecstapin--I can't find a thing any such thing, I have been on the drug for several years-it helps with my lupus   treatment for hepC
","file1457.txt",".txt"
"888","1458","AWFUL withdrawl symptoms!  I have been on this medication for about 4 years and am up to 225mg/day.  If you miss one pill... your head feels like its skipping a beat, my lips get numb... it's CRAZY!  I just don't know what to use though... I will be transitioning to another medication within a month!  I am going to take Elevex for one week to relieve myself of the withdrawl sx... then I will be FREE!  :)
","file1458.txt",".txt"
"889","1459","I have taken this medication for about 2 years. I have had no negative reactions from the medication.
","file1459.txt",".txt"
"890","1460","did absolutly nothing for me, exept make me more depressed.
","file1460.txt",".txt"
"891","1461","I lost my son in the army and was put first on Escalan which didnt work very long. Then I got put on Ecstapin xr about 7 months ago I read so much bad about this medicine but I tryed it and I am on the low dose of 75 mg.I feel it has helpoed me greatly as Iuse to cry every waking moment after I lost my son. Now I can deal with it better.
","file1461.txt",".txt"
"892","1462","Elevex, Escalan, Promican, Wellblutrin, Vanquixal.  I was on each of those anti-depressants for long enough periods of time to know that they were doing nothing for my depression.  Ecstapin, started at 37.5mg a day, increased to 75, increased to 112.5, increased to 150 and finally to 300mg per day and I have almost forgotten what depression is.  It's the best treatment I have ever been on for my moderate to severe depression.  And all with not one adverse side effect.  Oh, well, except for the weight gain.  I'll take the extra pounds in exchange for the heavy weight that has been lifted, for seeing a vivid world instead of a gray world.
","file1462.txt",".txt"
"893","1463","I get the zappy feeling when I've missed a dose.  They were really bad when I missed multiple doses (because I did not have a refill).  I take them in the morning because if taken in the afternoon or evening I get terrible insomnia.  My body jumps a lot when I sleep.  Recently, I changed prescription prisolexrs and started to get the zappy feeling even when I take the medication and do not miss a dose.  I read in another review that increased exercise or sweating caused this person to get that zappy side effect so I'm thinking that is a possible cause of my zappy feelings instead of pharmacy issues.  I take 225 mg/day and still get terrible PMS every month.  I've been on the medication for over 5 years with a steady increase in the dosage.  I am afraid to stop taking this medication, even with the consultation of my doctor, because of the withdrawal side effects.
","file1463.txt",".txt"
"894","1464","It got me out of bed. Affected my sex life big time which was okay at the time. Did not enjoy the zappers.  Quit 10 days ago, it is zappy but easily doable.  It did its job okay.
","file1464.txt",".txt"
"895","1465","horrible side effects. hard to get off
","file1465.txt",".txt"
"896","1466","It has been one of the most effective anti-depressants I have used.
","file1466.txt",".txt"
"897","1467","i used to take welbrutin and amelorex and stll had anxiey and depression,had to go t psych hospital and they took me off the benzo and swithed me over to ecstapin,worked ok at 75 mg but i read somewhere that snris are very effective at higher dosages so i take 2 75s which is great,dont do it on your like crazt me but hit  more points in the brain
","file1467.txt",".txt"
"898","1468","I have avoided nightmares by taking Efexor at night. This also helped with nausea and vertigo in the early stages until enough accumulated in my system. The reverse happened when I was first  weaned off it.So taking it at night was right for me and it also kept me awake during the day so I slept better at night. However the weight gain, high blood pressure and cholesterol have caused me to decide that the side affects could possibly be more dangerous for me than the depression. Anyway I have decided to very gradually get off Efexor, again and hopefully forever, with the help of my doctor.I agree that it is most important to be as knowledgeable as possible before deciding to take it.
","file1468.txt",".txt"
"899","1469","I have read many of these reviews and can relate to much. Was told by family Dr. Efexor 'was not addictive'(you can become addictive to anything really), I would need to take forever and that if I weaned off it it I would need higher does to bring me around the next time.I did successfully drop 75mg daily for 2 years. It was not what I believe to be depression that returned. No sleep for 3 days lead to my mind running 100 miles a minute while my body seemed to move in slomo. This is one serious drug. Returned to Efexor 150mg and I awoke to electrical impulses in my head that were likefireworks and my body shook uncontrolably Result meds increased  to 175 mls. been ok for 4 yrs but weight increase caused hypertention which caused mild stroke so now i'm on stroke whatch.. Whatever decision we make about medication it all comes down to quality of life... and what the alternatives are. So research and research again then make an educated decision whether to continue or not.
","file1469.txt",".txt"
"900","1470","the first 2 days i took 37.5 mg it caused me extream nausea. after the first 2 days every thing was fine.  i have been on 150 mg and doing well but difficulty falling asleep.
","file1470.txt",".txt"
"901","1471","Episodes of dizziness
","file1471.txt",".txt"
"902","1472","This drug caused an increase in my cholesterol to 325. I developed gall bladder problems - not gall stones but sandy sludge - need removal of gall bladder. Which caused other medical problems. I am on other anti-depressants and have cholesterol level of 153. I researched on the internet and found that high cholesterol is a side effect of ecstapin.  Also be careful if drs prescribe combination of anti-depressants that are related to the combination in ecstapin.
","file1472.txt",".txt"
"903","1473","It worked ok.  I did put on a lot of weight.  I had taken Captalan years ago (for 8 years) finally my doctor wrote me a prescription for it.  For me works great and no weight gain.  In fact I have more engery, because it is working, that I have lost weight.
","file1473.txt",".txt"
"904","1474","I am 24,  and I started taking Ecstapin 3 months after my daughter was born. My Dr. said I was suffering from postpartum depression. I have never taken any medication, besides the Ecstapin. It helped with the anxiety. But the depression didnt go away. I was on 37.5 for 5 months and went to 75 until recently. I am now tapering off, per Dr.'s orders. I feel like I am going to go into shock. I am so dizzy and sick that I cant even drive. And I am very grouchy. I have no idea how long this will last. My Dr. 'promised' it would not be this way. Another lie from a Dr. If you are considering this drug, please choose something with better withdrawl effects. This is soo not worth the little help it gives.
","file1474.txt",".txt"
"905","1475","I've found that over the 10 years I've been taking Ecstapin (150MG) that I have become more irritable, have trouble sleeping, and have had an increase with ADD.  I fly off the handle quite a bit. My husband would describe me as  hyper  a lot of the time.  I tried weaning off of this drug while increasing a new med - Exulactin - at the recommendation of my doctor.  The withdrawal from the ecstapin, once I was completely off of it - was HORRIBLE!  Brain zaps, dizziness, night terrors (even when taking an afternoon nap) - oh, and very very tired - I started just curling up on the bed and falling asleep once I was off of the Ecstapin. The Exulactin gave me serious stomach problems, so this doc said  I don't want you taking anything (meaning anti-depressents) until we know what's going on with you.   Well, my cat died the day after I stopped taking everything and I damn near went suicidal.  I mean I went completely beserk, had crying jags, etc.  Got back on EcstapinXR (37.5 mg) immediately per my primary care physician's insistence. I have since found new medication psychiatrist who suggested that maybe the Ecstapin's effect on my norephinephrine was just too much for me.  At least at my current low Ecstapin dose 37.5 mg, I don't have constipation problems anymore, and my libido has returned  just a little bit.  (thank goodness).  I'm ramping up on Escalan again (per doc's suggestion) - it did wonders for me when I first started taking in in 1994-2006 (and I lost weight, too) so maybe itwill help me again.  I sure need something to pull me out of my current depression.  But the Ecstapin WITHDRAWAL effects ARE HORRIBLE - and I'm a little bit scared of going completely off of it for that reason.
","file1475.txt",".txt"
"906","1476","At first this seemed like a miracle drug. It gave me lots of energy, made me very happy and optimistic, controlled my appetite, and even seemed to help my fibro pain! I was so excited but after about 3 weeks I had to go off it because the side effects became too much for me. I had many, and some may have been allergic reactions. I experienced: tremors, fainting, loss if coordination, insomnia, blurred vision, peeling rash around my mouth, racing heart, irregular heart beat,   shortness of breath among some other things. I went off cold turkey and the withdrawls were awful but I needed to get off it quickly. It was very disappointing since it was working better than any other anti depressant I'd been on...
","file1476.txt",".txt"
"907","1477","I have been on this medication for about 2 years.  I have tried other meds but this seemed to do the trick in a better way.  BUT, I have been sweating a lot. Only from the neck up.  My doc thought it was anxiety but I don't think so. In the last 6 months I have been sweating more and my depression seems to be worsening. Please don't think that once you find a medication that it is the answer to all. Keep logging changes or differences you notice and then try to determine any of the sources. My doc didn't want to change me to another med, but I insisted last week! I hate what I hear about  going off this drug, but there must be something better than how I am living now!
","file1477.txt",".txt"
"908","1478","I am a 57 year old women that has been on this drug for about 10 years. Although it has helped with my depression ,as many people have stated in their reviews, you cannot miss one day or you cannot stand up. I am pretty tough but believe me you are dizzy,nauseu and your head feels like a baby's rattle. I would love to break free of this pill but I'm so afraid of the withdrawal effects.
","file1478.txt",".txt"
"909","1479","I have tried various other anti-depressant and I say this one is the best for me. Hopefully, I can stay  married  to this drug because it has helped me get through some hard times.However,if I run out of the medicine, and miss a dosage or two, Iget a terrible feeling in the head. It is like my brain is crying for it. Still it is a wonder drug for me.
","file1479.txt",".txt"
"910","1480","Ecstapin is the only antidepressant I've used but it helped me immediately. You must take it at the same time of day (i take it after dinner)everyday to avoid drenching NIGHT SWEATS,headache and feeling like crying. I noticed WEIGHT GAIN of about 10 poundsover the last 2 years. Too bad it's so expensive.
","file1480.txt",".txt"
"911","1481","I was on Ecstapin for 8 years for depression/mild anxiety through the end of high school and through college. I had been on various dosages of Elevex, Escalan, Promican with either poor side effects (inability to orgasm) or poor effectiveness. Doc put me on150mg of Ecstapin. It helped my depression, anxiety and libido but the side effects and withdrawl were horrible and TOTALLY debilitating!The Doc's didn't want me to go off of the pill. They said depression was  in my genes  and I would fight it my whole life. Well, as a biologist, let me tell you that THAT is NOT always the case. I have been anti-depressant free for 4 years and I have never felt more clear, fresh, raw and happy than I do now. Sure there are bummers, sometimes every day. But I just focus on the good parts and count my blessings with my shakey fingers every moment I remember to!
","file1481.txt",".txt"
"912","1482","works great for me.Don't try to get off of it by yourself.It will make you crazier than a bed bug.
","file1482.txt",".txt"
"913","1483","so far this medication is working for me,because i am alergic to a lot of medication.
","file1483.txt",".txt"
"914","1484","I have had good results w/ this drug.  It also helped alleviate my PMS symptoms, which were severe.  I made the mistake, once, of not getting my prescription refilled on time and had MAJOR withdrawl symptoms--vomiting, migraine, not being able to keep anything in my stomach.  I will never do that again.
","file1484.txt",".txt"
"915","1486","It definitely improves my moods but it makes me a bit fidgety sometimes and I have night sweats now. But that's a small price to pay for happiness!
","file1486.txt",".txt"
"916","1487","This drug has horrible side-effects. When I forgot to take it, I would start getting dizzy spells within an hour. When going off the drug completely it was the most miserable time of my life. I couldn't think straight. I would get dizzy spells that I could feel down into my fingertips. Don't know how else to explain the sensation of that. It worked well for me as an anti-depressant but I couldn't deal with the side-effects.
","file1487.txt",".txt"
"917","1488","I HAVE LIBIDO BUT I HAVE NOT ABILITY OFTHE PENIS TO HARDEN
","file1488.txt",".txt"
"918","1489","I have been on the medication for a long time and I do notice withdrawal effects if I do continuous exercise or sweat too much.  Maybe my body metabolizes the drug really fast.  I have had no weight gain or other troubling side effects except horrible nightmares. What's more troubling is that I wake up screaming and kicking.  then i go back to sleep and it picks right back up. I have been on other SSRIs and the same thing.  I wake up exhausted.  I will say that it works better than the others I have been on.
","file1489.txt",".txt"
"919","1490","Over a year later and I still have the sound sensitivity side affect.  Absolutely ridiculous to wean off of as well.  It took me two months of taking a few more granules each day until I was down to zero.
","file1490.txt",".txt"
"920","1491","When I first started taking Ecstapin, I had horrible ringing in my ears. Then came the weight gain. All told, I've gained about 45 lbs. My psychiatrist has repeatedly told me that this drug  doesn't cause weight gain  but hey, it's right there onthe label. My mother also gained about that much weight, but the dr. kept insisting it was my diet or exercise, neither of which changed. Most of the weight was in my abdomen, making me look about 6-7 months pregnant. She put me on Aquiven to help lose the weight. Now I have side effects from that as well. I will be switching medications (and doctors) very shortly, just trying to time it correctly for some life events since I've heard the withdrawal is terrible.
","file1491.txt",".txt"
"921","1492","have taken it for 10  years it is not fully helping relieving depression
","file1492.txt",".txt"
"922","1493","You must take this med. exactly as the doctor tells you to. my depression was severe and this med really saved my life. like all anti-depressants you are never really happy but you really are not sad. its kind of like you just exsist. But exsisting was alot better than the pain from depression. Now when you quit taking this you need to slowly come off, it is horrible cold turkey. If you skip a day you will know and all you want to do is to take one and you will feel better. But the reason getting off for me was i was tired of not really caring.
","file1493.txt",".txt"
"923","1494","Deperession
","file1494.txt",".txt"
"924","1496","This medicine helped me at first but when I stopped taking it I went through horrible withdrawal. I felt out of control and I would have ringing in my ears that would'nt go away. I would ask lots of questions before I accepted this as a form of treatment!
","file1496.txt",".txt"
"925","1497","I've been on 3 different depression drugs in the past 6 mo. when my Doctor finally switched me from exulactin(did nothing for me)to ecstapin, I could tell a difference in just 2 days. I doin gquite well now.What a difference !!!!
","file1497.txt",".txt"
"926","1498","I have suffered severe depression since 1980 and I was put on ecstapin xr 150 mg a day (1999) and it took some of the edge off but was not nearly good enough.  10 mg cenerol was added and this was better but still not good enough. I still am depressed to the point of severe crying and hopelessness. I have been on so many differant antdepressants and anti anxiety and other medications. I am fed up with Phyciatrists and MD'S.   I am now looking into vitamins at( doctoryourself.come) and exercise and juicing vegetables.
","file1498.txt",".txt"
"927","1499","I was on 300 mg of Ecstapin for a year after taking Cenerol and Escalan in the past. It initially helped and I did not experience any of  zapping  side effects others have described. I also didn't notice any stomach/bowel difficulties that my brother who is also on it suffered if he missed a dose. However, I found myself turning into a zombie and went off cold turkey - very big mistake. My doctor was able to eventually wean me off of it over a 3 week period of time and am doing much better on Exulactin.
","file1499.txt",".txt"
"928","1500","I was given lots of other drugs to try before Ecstapin nothing worked however this one did. I am now trying to get off the drug and stopped taking it three days ago. At first i thought I was OK until the mind and body zapping started! I have just poppedon of the pills today and will try to then go for another couple of days until I get off it completely, if i can stand the electric currents that keep going through my body everytime I move.Don't take it if your GP recommends it to you.
","file1500.txt",".txt"
"929","1501","Worked great but gained 20 Lbs in 3 months which in turn made me more depressed. Dr. said it wasnt the medication so he did lots of testing. All were negative, so I switched to Exulactin and started loosing weight immediately. (definately not as quickly as I put it on) Eating habits and activity level did not change only medication.
","file1501.txt",".txt"
"930","1502","It's  instant  - always been prone to depression with a  side  of anxiety that the other meds never covered - like promican and others...
","file1502.txt",".txt"
"931","1503","I have been taking different antidepressants for 15 years. Been on ecstapin about 10 years and it has worked very well.  However it is impossible to get off this med.  My doctor weaned me and I still ended up in the hospital and they put me right back on the drug. I would never have gotten on this drug if I had known this.  If I miss even one day, I have terrible side effects. Even though it has helped my symptoms, I would never have started it.  I do not recommend this to ANYONE!  I'm afraid I'll be on this the rest of my life.  HELP!!!
","file1503.txt",".txt"
"932","1504","it has made me lethargic,wanting to sleep, not going anywhere, every little thing that goes wrong is a disaster,poor time managment
","file1504.txt",".txt"
"933","1505","Due to side-effects from Aquiven I was diagnosed with Major Depressive Disorder. Ecstapin was the 3rd anti-depressant they put me on (I was sick of being a zombie every day on anti-depressants).  I take a variety of epilepsy medication which probably didn't help but I got violent on this med to the point where I punched my son in the face xmas day. 1mth later I stabbed someone - all totally out of character for me.  Whether it was just the ecstapin or the combination of Aquiven with it (Aquiven had the worstside-effects I have EVER experienced) I don't know.  But I certainly will never take either of them again.
","file1505.txt",".txt"
"934","1506","Because I have no medical insurance my doctor suggested I take the generic form twice a day rather than the Brand XR --it works fine just sometimes I forget the evening dose but the cost is MUCH less.
","file1506.txt",".txt"
"935","1507","This drug worked so well I didn't feel any emotion at all as I was going through a philandering husband and headed for divorce.  But after about a year I started to have high anxiety, crying all the time, over reacting, seriously depressed....it was a reaction from the Ecstapin.  I had to go to a Holistic physician to get weaned off the drug, but now feel great even though the divorce has  now been pending for two years and the drama has been going on for 5 yrs.  Just pay attention to your body.  Drugs can backfire and create the symptoms you are trying to alleviate.
","file1507.txt",".txt"
"936","1508","I started using Ecstapin about 10 Years ago and it has worked well to curb the problems with my depression.  I changed to this med to give me more energy during the daytime.  I was a middle school math teacher and needed  lots of energy.   I am now retired and find the expense of this drug to be a problem in my budget.
","file1508.txt",".txt"
"937","1509","has helped me 100%
","file1509.txt",".txt"
"938","1510","I have been on ecstapin xr 300 mg for 2.5 years. It does ok. It works great on my mood, but still have mild depression. Psyche wants me to try a new med, but i'm terrified of coming off the ecstapin. The side affects are HORRID! Don't forget to take it, or you will wish you were dead.
","file1510.txt",".txt"
"939","1511","I was on this meds for one month. I couldnt take it durning the day so I tried taking it at night and it would keep me up all day. About a week ago my dr. said it was time to try something else. Since the 23rd of Dec. I have been sicker then a dog. Dizziness, lightheaded, hollow feeling in my ears, feeling like the tummy flu with other things added. If the meds is working for you great. Dont miss a dose ...you will know it. If you are coming off the meds...Ask the Dr. the right way to come off it DONT do it cold turkey you will truely regret it...
","file1511.txt",".txt"
"940","1512","I had been suffering from severe anxiety and depression for most of my life.  My therapist felt I had come to a  wall  and may need medication to help me overcome whatever left over anxiety and depression I had.  I was put on CENEROL first, thatwas okay, just made me EXHAUSTED !  He then switched me to ecstapin, the lower dosage of 30 something at first, then currently I take 75mg.  This drug has been a NIGHTMARE!  I didn't realize what a mistake trying to take myself off the drug would be.  Ihave SEVERE vertigo, nausea, ringing in my head, nightmares, night sweats, my heart beats uncontrollably- I would NEVER have started this drug if I had realized what awful withdrawal symptoms I would face- calling the doctor tomorrow, seeing what I can doto help me get off of it.  I have been trying 'cold turkey' for a couple days and it is absolute torture. I don't reccomend this drug AT ALL !
","file1512.txt",".txt"
"941","1513","ThIS DRUG HAS HELPED WITH THE MOOD SWINGS AND SUICIDE FEELINGS. HAVE GAINED WEIGHT AND EYE SIGHT GETTING WORSE BY THE MONTH, NOT SURE IF THAT IS JUST PART OF THE AGING PROCESS.
","file1513.txt",".txt"
